"=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.label"", ""label"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RSZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""RZBlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""CPlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""SZlabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.other_labels"", ""Slabel"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.standard"", ""name"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level"", ""level"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.index"", ""index"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.genus"", ""genus"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.gonality"", ""q_gonality_bounds"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cusps"", ""rational_cusps"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.cm_discriminants"", ""cm_discriminants"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/ag.conductor"", ""conductor"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.simple"", ""simple"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/av.squarefree"", ""squarefree"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.contains_negative_one"", ""contains_negative_one"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.decomposition"", ""dims"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.models"", ""models"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.known_points"", ""num_known_degree1_points"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.local_obstruction"", ""pointless"")","=HYPERLINK(""https://beta.lmfdb.org/knowledge/show/modcurve.level_structure"", ""generators"")"
13.78.3.a.1,13.78.3.1,,13A3,,13Nn,Xns+(13),13,78,3,"[3, 3]",6,0,"[-7, -8, -11, -19, -28, -67, -163]","[[13, 6]]",True,True,True,"[[3], [1]]",1,7,False,"[[0, 12, 11, 0], [1, 8, 2, 12]]"
13.91.3.a.1,13.91.3.2,,13B3,,13S4,XS4(13),13,91,3,"[3, 3]",7,0,[-3],"[[13, 6]]",True,True,True,"[[3], [1]]",1,3,False,"[[3, 2, 11, 5], [11, 7, 1, 2]]"
13.91.3.b.1,13.91.3.1,,13C3,,13Ns,Xsp+(13),13,91,3,"[3, 3]",7,1,"[-3, -4, -12, -16, -27, -43]","[[13, 6]]",True,True,True,"[[3], [1]]",1,7,False,"[[0, 6, 8, 0], [6, 0, 0, 3]]"
20.80.3.d.1,20.80.3.1,,20O3,,,Xns+(20),20,80,3,"[2, 2]",4,0,"[-3, -27, -43, -67, -163]","[[2, 12], [5, 6]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",3,5,False,"[[12, 9, 11, 3], [17, 9, 12, 3], [18, 19, 1, 2]]"
24.72.3.eu.1,24.72.3.86,,12G3,,,,24,72,3,"[4, 4]",8,0,[],"[[2, 18], [3, 6]]",False,False,True,"[[1, 1], [1, 2]]",3,0,,"[[1, 18, 12, 23], [5, 16, 4, 19], [17, 23, 22, 5], [19, 22, 20, 19]]"
24.72.3.gn.1,24.72.3.112,,12G3,,,,24,72,3,"[4, 4]",8,0,[],"[[2, 18], [3, 6]]",False,False,True,"[[1, 1], [1, 2]]",3,0,True,"[[19, 1, 22, 17], [23, 15, 6, 11], [23, 21, 12, 1]]"
24.72.3.ma.1,24.72.3.104,,12G3,,,,24,72,3,"[4, 4]",8,0,[],"[[2, 18], [3, 6]]",False,False,True,"[[1, 1], [1, 2]]",3,0,True,"[[3, 1, 16, 3], [7, 18, 18, 17], [7, 20, 8, 17]]"
24.72.3.rs.1,24.72.3.82,,12G3,,,,24,72,3,"[4, 4]",8,0,[],"[[2, 18], [3, 6]]",False,False,True,"[[1, 1], [1, 2]]",3,0,True,"[[1, 20, 8, 23], [19, 10, 8, 1], [21, 11, 2, 9], [23, 22, 16, 1]]"
24.96.3.iz.1,24.96.3.96,,24AB3,,,Xns+(24),24,96,3,"[2, 3]",4,0,"[-3, -19, -43, -67, -163]","[[2, 18], [3, 6]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",1,0,False,"[[14, 17, 23, 10], [18, 5, 23, 13], [19, 2, 14, 17], [19, 7, 16, 5]]"
30.60.3.r.1,30.60.3.7,,30H3,,,,30,60,3,"[2, 3]",2,0,"[-3, -7, -43, -67, -163]","[[2, 4], [3, 6], [5, 6]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",1,0,False,"[[2, 27, 27, 28], [3, 1, 23, 12], [5, 2, 28, 5], [23, 24, 0, 17]]"
32.96.3.bh.1,32.96.3.230,X619,16P3,,,,32,96,3,"[2, 3]",10,2,[-28],"[[2, 28]]",False,True,True,"[[1, 2], [1, 1]]",1,2,False,"[[7, 7, 16, 9], [13, 22, 0, 17], [19, 1, 26, 29], [27, 12, 24, 3]]"
32.96.3.bj.1,32.96.3.235,X634,16P3,,,,32,96,3,"[2, 3]",10,0,[-4],"[[2, 28]]",False,True,True,"[[1, 2], [1, 1]]",1,0,False,"[[15, 20, 22, 17], [21, 18, 12, 9], [25, 29, 12, 23], [31, 30, 28, 27]]"
32.96.3.bl.1,32.96.3.241,X641,16Q3,,,,32,96,3,"[2, 3]",10,0,[-12],"[[2, 28]]",False,True,True,"[[1, 2], [1, 1]]",1,0,False,"[[15, 0, 2, 17], [15, 18, 16, 11], [23, 1, 12, 21], [29, 12, 30, 3]]"
32.96.3.bo.1,32.96.3.236,X637,32P3,,,,32,96,3,"[2, 3]",10,0,[-4],"[[2, 28]]",False,True,True,"[[1, 2], [1, 1]]",1,0,False,"[[1, 5, 28, 15], [21, 15, 18, 3], [29, 25, 14, 15], [31, 16, 8, 23]]"
32.96.3.br.1,32.96.3.25,X633,32Q3,,,,32,96,3,"[2, 3]",10,0,[-3],"[[2, 28]]",False,True,True,"[[1, 2], [1, 1]]",1,0,False,"[[1, 1, 26, 31], [15, 19, 2, 1], [21, 11, 8, 11], [21, 19, 20, 27]]"
32.96.3.bs.1,32.96.3.82,X649,32P3,,,,32,96,3,"[2, 3]",10,2,[-7],"[[2, 28]]",False,True,True,"[[1, 2], [1, 1]]",1,2,False,"[[1, 12, 14, 15], [5, 29, 16, 27], [7, 8, 20, 27], [23, 27, 4, 25]]"
32.96.3.bx.1,32.96.3.231,X628,32L3,,,,32,96,3,"[3, 3]",4,2,[-28],"[[2, 28]]",False,True,True,"[[1, 2], [1, 1]]",1,1,False,"[[5, 10, 16, 17], [11, 14, 10, 21], [13, 13, 8, 3], [23, 6, 24, 3]]"
32.96.3.ca.1,32.96.3.242,X650,32L3,,,,32,96,3,"[3, 3]",4,0,[-12],"[[2, 28]]",False,True,True,"[[1, 2], [1, 1]]",1,0,False,"[[11, 25, 20, 9], [15, 5, 30, 17], [17, 1, 18, 15], [29, 4, 30, 11]]"
32.96.3.cb.1,32.96.3.27,X626,32L3,,,,32,96,3,"[3, 3]",4,0,[-3],"[[2, 28]]",False,True,True,"[[1, 2], [1, 1]]",1,0,False,"[[7, 22, 2, 13], [9, 29, 10, 23], [11, 27, 6, 5], [21, 31, 16, 11]]"
32.96.3.cc.1,32.96.3.84,X654,32L3,,,,32,96,3,"[3, 3]",4,2,[-7],"[[2, 28]]",False,True,True,"[[1, 2], [1, 1]]",1,1,False,"[[1, 24, 4, 21], [7, 24, 18, 25], [19, 23, 24, 5], [25, 25, 4, 7]]"
40.72.3.bv.1,40.72.3.162,,20J3,,,,40,72,3,"[4, 4]",8,0,[],"[[2, 16], [5, 5]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",3,0,,"[[3, 19, 16, 1], [5, 12, 34, 33], [17, 19, 38, 23], [35, 36, 6, 5]]"
40.72.3.p.1,40.72.3.163,,20J3,,,,40,72,3,"[4, 4]",8,0,[],"[[2, 16], [5, 5]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",3,0,,"[[5, 9, 26, 3], [7, 9, 8, 33], [23, 9, 36, 21], [27, 32, 24, 25]]"
40.80.3.b.1,40.80.3.2,,20O3,,,,40,80,3,"[4, 4]",4,0,[],"[[2, 14], [5, 6]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",3,0,True,"[[4, 3, 7, 36], [9, 5, 26, 11], [10, 9, 11, 11], [37, 31, 24, 3]]"
40.80.3.c.1,40.80.3.4,,20O3,,,,40,80,3,"[2, 2]",4,0,[],"[[2, 14], [5, 6]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",3,0,,"[[19, 12, 23, 37], [19, 34, 30, 21], [29, 31, 7, 36], [33, 1, 33, 22]]"
40.96.3.bk.1,40.96.3.186,,8B3,,,,40,96,3,"[2, 2]",12,0,[],"[[2, 17], [5, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,1,,"[[1, 2, 10, 3], [5, 8, 34, 37], [7, 38, 22, 37], [21, 32, 14, 1]]"
40.96.3.bm.1,40.96.3.178,,8B3,,,,40,96,3,"[4, 4]",12,0,[],"[[2, 17], [5, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,0,True,"[[1, 0, 10, 33], [3, 32, 14, 7], [13, 8, 16, 33], [39, 6, 22, 5]]"
40.192.3-40.bk.1.1,40.192.3.595,,8B3,,,,40,192,3,"[2, 2]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,1,,"[[1, 26, 34, 31], [17, 8, 16, 21], [25, 26, 24, 11]]"
40.192.3-40.bk.1.2,40.192.3.653,,8B3,,,,40,192,3,"[2, 2]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,1,,"[[5, 32, 14, 29], [15, 8, 14, 11], [39, 6, 14, 9]]"
40.192.3-40.bk.1.3,40.192.3.617,,8B3,,,,40,192,3,"[2, 2]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,1,,"[[29, 10, 16, 31], [29, 18, 30, 7], [35, 22, 32, 37]]"
40.192.3-40.bk.1.4,40.192.3.569,,8B3,,,,40,192,3,"[2, 2]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,1,,"[[21, 2, 38, 3], [27, 16, 34, 3], [39, 32, 18, 27]]"
40.192.3-40.bk.1.5,40.192.3.604,,8B3,,,,40,192,3,"[2, 2]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,1,,"[[1, 8, 4, 13], [19, 22, 10, 17], [21, 8, 10, 13]]"
40.192.3-40.bk.1.6,40.192.3.650,,8B3,,,,40,192,3,"[2, 2]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,1,,"[[7, 32, 38, 27], [13, 2, 24, 39], [27, 14, 0, 13]]"
40.192.3-40.bk.1.7,40.192.3.622,,8B3,,,,40,192,3,"[2, 2]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,1,,"[[1, 8, 2, 29], [5, 34, 18, 19], [31, 30, 4, 29]]"
40.192.3-40.bk.1.8,40.192.3.562,,8B3,,,,40,192,3,"[2, 2]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,1,,"[[19, 22, 22, 9], [21, 26, 32, 3], [23, 8, 14, 35]]"
40.192.3-40.bm.1.1,40.192.3.587,,8B3,,,,40,192,3,"[4, 4]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[9, 32, 18, 1], [25, 18, 6, 27], [33, 18, 38, 39]]"
40.192.3-40.bm.1.2,40.192.3.580,,8B3,,,,40,192,3,"[4, 4]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[9, 24, 14, 17], [13, 24, 38, 33], [39, 30, 28, 1]]"
40.192.3-40.bm.1.3,40.192.3.641,,8B3,,,,40,192,3,"[4, 4]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[7, 6, 4, 5], [33, 2, 34, 27], [35, 38, 14, 13]]"
40.192.3-40.bm.1.4,40.192.3.646,,8B3,,,,40,192,3,"[4, 4]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[5, 2, 26, 11], [11, 32, 12, 23], [35, 6, 4, 21]]"
40.192.3-40.bm.1.5,40.192.3.610,,8B3,,,,40,192,3,"[4, 4]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[19, 0, 14, 3], [25, 2, 12, 19], [35, 24, 4, 15]]"
40.192.3-40.bm.1.6,40.192.3.613,,8B3,,,,40,192,3,"[4, 4]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[17, 18, 10, 31], [31, 0, 34, 7], [39, 38, 22, 21]]"
40.192.3-40.bm.1.7,40.192.3.545,,8B3,,,,40,192,3,"[4, 4]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[19, 22, 24, 1], [19, 32, 34, 19], [35, 22, 8, 21]]"
40.192.3-40.bm.1.8,40.192.3.554,,8B3,,,,40,192,3,"[4, 4]",12,0,[],"[[2, 17], [5, 6]]",False,True,False,"[[1, 2], [1, 1]]",,0,True,"[[5, 26, 16, 27], [19, 30, 18, 13], [31, 32, 6, 15]]"
42.42.3.a.1,42.42.3.1,,14A3,,,,42,42,3,"[2, 2]",3,0,"[-3, -4]","[[2, 6], [3, 6], [7, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,0,False,"[[12, 11, 11, 36], [19, 38, 3, 23], [27, 8, 35, 29]]"
42.56.3.a.1,42.56.3.1,,14C3,,,,42,56,3,"[2, 2]",4,1,"[-3, -27]","[[2, 6], [3, 6], [7, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[18, 41, 7, 31], [31, 1, 22, 15], [35, 3, 39, 14]]"
45.45.3.a.1,45.45.3.1,,45A3,,,,45,45,3,"[3, 3]",1,1,[-11],"[[3, 10], [5, 6]]",False,True,True,"[[1, 2], [1, 1]]",,0,False,"[[9, 11, 44, 0], [13, 25, 38, 1], [20, 19, 4, 43]]"
48.48.3.dx.1,48.48.3.149,,16A3,,,,48,48,3,"[3, 4]",4,0,[],"[[2, 22], [3, 4]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",1,0,,"[[7, 24, 46, 37], [17, 11, 10, 23], [31, 19, 38, 1], [45, 17, 38, 3]]"
48.48.3.dx.2,48.48.3.133,,16A3,,,,48,48,3,"[3, 3]",4,0,[-3],"[[2, 22], [3, 4]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",1,0,False,"[[11, 24, 36, 23], [25, 25, 38, 31], [41, 42, 42, 11], [47, 25, 6, 1]]"
48.48.3.eb.1,48.48.3.134,,16A3,,,,48,48,3,"[3, 3]",4,0,[-12],"[[2, 22], [3, 4]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",1,0,False,"[[1, 14, 32, 29], [21, 38, 14, 35], [31, 9, 44, 37], [43, 33, 8, 1]]"
48.48.3.eb.2,48.48.3.150,,16A3,,,,48,48,3,"[3, 4]",4,0,[],"[[2, 22], [3, 4]]",False,True,True,"[[1, 1, 1], [1, 1, 1]]",1,0,,"[[9, 29, 2, 23], [15, 1, 22, 41], [17, 3, 16, 11], [43, 5, 26, 21]]"
48.48.3.eh.1,48.48.3.4,,16C3,,,,48,48,3,"[4, 4]",4,0,[],"[[2, 24], [3, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,0,True,"[[1, 3, 40, 43], [7, 0, 32, 47], [17, 1, 38, 47], [33, 1, 2, 7]]"
48.48.3.ei.1,48.48.3.7,,16C3,,,,48,48,3,"[2, 2]",4,2,[],"[[2, 24], [3, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[5, 39, 20, 7], [7, 1, 18, 41], [23, 37, 6, 17], [31, 28, 40, 39]]"
48.48.3.ej.1,48.48.3.28,,16C3,,,,48,48,3,"[2, 2]",4,2,[],"[[2, 24], [3, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[1, 22, 38, 15], [29, 9, 46, 11], [31, 12, 8, 31], [35, 15, 16, 5], [47, 43, 8, 17]]"
48.48.3.ek.1,48.48.3.25,,16C3,,,,48,48,3,"[2, 2]",4,2,[],"[[2, 24], [3, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[23, 37, 40, 13], [27, 7, 16, 29], [29, 40, 16, 21], [35, 13, 14, 29]]"
48.48.3.ff.1,48.48.3.130,,16C3,,,,48,48,3,"[2, 2]",4,0,[-3],"[[2, 24], [3, 4]]",False,True,True,"[[1, 2], [1, 1]]",3,0,False,"[[17, 7, 28, 19], [19, 34, 14, 9], [29, 37, 34, 19], [47, 42, 12, 31]]"
48.48.3.fg.1,48.48.3.145,,16C3,,,,48,48,3,"[4, 4]",4,0,[],"[[2, 24], [3, 4]]",False,True,True,"[[1, 2], [1, 1]]",3,0,,"[[27, 8, 10, 5], [35, 11, 44, 45], [37, 19, 30, 43], [41, 16, 2, 27]]"
48.48.3.fh.1,48.48.3.131,,16C3,,,,48,48,3,"[4, 4]",4,0,[],"[[2, 24], [3, 4]]",False,True,True,"[[1, 2], [1, 1]]",3,0,True,"[[13, 40, 14, 27], [15, 13, 32, 5], [43, 35, 36, 5], [45, 20, 44, 9]]"
48.48.3.fi.1,48.48.3.148,,16C3,,,,48,48,3,"[4, 4]",4,0,[],"[[2, 24], [3, 4]]",False,True,True,"[[1, 2], [1, 1]]",3,0,,"[[1, 7, 42, 7], [35, 11, 36, 13], [37, 36, 4, 17], [41, 40, 30, 7]]"
48.48.3.fn.1,48.48.3.147,,16C3,,,,48,48,3,"[4, 4]",4,0,[],"[[2, 24], [3, 4]]",False,True,True,"[[1, 2], [1, 1]]",3,0,,"[[1, 44, 12, 5], [3, 1, 40, 17], [15, 14, 14, 21], [33, 43, 22, 15]]"
48.48.3.fo.1,48.48.3.132,,16C3,,,,48,48,3,"[2, 2]",4,0,[-12],"[[2, 24], [3, 4]]",False,True,True,"[[1, 2], [1, 1]]",3,0,False,"[[5, 14, 38, 27], [5, 39, 12, 47], [11, 24, 20, 7], [29, 31, 18, 19]]"
48.48.3.fp.1,48.48.3.146,,16C3,,,,48,48,3,"[4, 4]",4,0,[],"[[2, 24], [3, 4]]",False,True,True,"[[1, 2], [1, 1]]",3,0,,"[[27, 34, 4, 35], [37, 18, 6, 43], [43, 31, 14, 37], [45, 41, 14, 3]]"
48.48.3.fq.1,48.48.3.129,,16C3,,,,48,48,3,"[4, 4]",4,0,[],"[[2, 24], [3, 4]]",False,True,True,"[[1, 2], [1, 1]]",3,0,True,"[[15, 10, 34, 29], [25, 20, 4, 21], [33, 22, 40, 29], [47, 15, 40, 37]]"
48.48.3.fr.1,48.48.3.31,,16C3,,,,48,48,3,"[2, 2]",4,0,[-12],"[[2, 24], [3, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,0,False,"[[11, 33, 22, 29], [13, 30, 16, 17], [17, 19, 18, 31], [23, 17, 4, 45], [47, 45, 12, 29]]"
48.48.3.fs.1,48.48.3.30,,16C3,,,,48,48,3,"[4, 4]",4,0,[],"[[2, 24], [3, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,0,True,"[[11, 12, 24, 19], [11, 16, 42, 1], [41, 2, 6, 43], [45, 13, 20, 47]]"
48.48.3.ft.1,48.48.3.1,,16C3,,,,48,48,3,"[2, 2]",4,0,[-3],"[[2, 24], [3, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,0,False,"[[9, 40, 44, 21], [13, 42, 42, 11], [17, 22, 14, 3], [37, 29, 30, 11], [43, 3, 34, 13]]"
48.48.3.fu.1,48.48.3.6,,16C3,,,,48,48,3,"[2, 2]",4,2,[],"[[2, 24], [3, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,1,False,"[[5, 12, 24, 13], [7, 4, 22, 41], [11, 21, 46, 37], [37, 0, 16, 29], [43, 13, 18, 5]]"
48.48.3.gd.1,48.48.3.89,,16B3,,,,48,48,3,"[2, 2]",4,0,[],"[[2, 22], [3, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,0,,"[[1, 3, 4, 11], [9, 43, 34, 23], [29, 30, 38, 11], [45, 29, 14, 3]]"
48.48.3.gd.2,48.48.3.93,,16B3,,,,48,48,3,"[2, 2]",4,0,[-3],"[[2, 22], [3, 6]]",False,True,True,"[[1, 2], [1, 1]]",3,0,False,"[[5, 33, 28, 19], [29, 31, 26, 35], [29, 42, 0, 41], [37, 36, 34, 7]]"
